State,Year,Quarter,District,Registered_users,App_opens
west-bengal,2022,2,Dakshin Dinajpur,368917,5446922
west-bengal,2022,2,Jalpaiguri,339737,13603473
west-bengal,2022,2,Purulia,565760,17580111
west-bengal,2022,2,North Twenty Four Parganas,3397791,15652193
west-bengal,2022,2,Bankura,833244,18121072
west-bengal,2022,2,Jhargram,161057,6650325
west-bengal,2022,2,Howrah,1285159,4195094
west-bengal,2022,2,Hooghly,1429378,6872484
west-bengal,2022,2,Kolkata,2461795,7723614
west-bengal,2022,2,Koch Bihar,486573,14077846
west-bengal,2022,2,Alipurduar,236034,9841194
west-bengal,2022,2,Paschim Bardhaman,1008380,6962947
west-bengal,2022,2,Nadia,1229358,8714918
west-bengal,2022,2,Birbhum,775182,10117026
west-bengal,2022,2,Purba Medinipur,1219530,8722235
west-bengal,2022,2,Maldah,860176,11082245
west-bengal,2022,2,Darjiling,512408,8461141
west-bengal,2022,3,South Twenty Four Parganas,1745822,15038778
west-bengal,2022,3,Purba Bardhaman,1070637,11905873
west-bengal,2022,3,Uttar Dinajpur,548552,12801052
west-bengal,2022,3,Kalimpong,51490,5252399
west-bengal,2022,3,Murshidabad,1696729,14345841
west-bengal,2022,3,Paschim Medinipur,1165076,17584516
west-bengal,2022,3,Dakshin Dinajpur,389892,6814372
west-bengal,2022,3,Jalpaiguri,358402,14583593
west-bengal,2022,3,Purulia,595970,17748718
west-bengal,2022,3,North Twenty Four Parganas,3578500,15071624
west-bengal,2022,3,Bankura,876942,19359761
west-bengal,2022,3,Jhargram,169238,6932555
west-bengal,2022,3,Howrah,1354886,3768021
west-bengal,2022,3,Hooghly,1506412,7341952
west-bengal,2022,3,Kolkata,2588380,7233109
west-bengal,2022,3,Koch Bihar,513734,15866079
west-bengal,2022,3,Alipurduar,249040,9798727
west-bengal,2022,3,Paschim Bardhaman,1062575,7436013
west-bengal,2022,3,Nadia,1296764,8193105
west-bengal,2022,3,Birbhum,817245,10038558
west-bengal,2022,3,Purba Medinipur,1286641,8539781
west-bengal,2022,3,Maldah,909646,11766412
west-bengal,2022,3,Darjiling,539475,9024909
west-bengal,2022,4,South Twenty Four Parganas,1828512,43210119
west-bengal,2022,4,Purba Bardhaman,1119310,26694359
west-bengal,2022,4,Uttar Dinajpur,575332,20171516
west-bengal,2022,4,Kalimpong,53546,1594156
west-bengal,2022,4,Murshidabad,1778470,38340855
west-bengal,2022,4,Paschim Medinipur,1217113,33588774
west-bengal,2022,4,Dakshin Dinajpur,408840,7923323
west-bengal,2022,4,Jalpaiguri,374687,13099756
west-bengal,2022,4,Purulia,622616,18471332
west-bengal,2022,4,North Twenty Four Parganas,3755017,98250506
west-bengal,2022,4,Bankura,915088,20858345
west-bengal,2022,4,Jhargram,176275,4697765
west-bengal,2022,4,Howrah,1422011,38940871
west-bengal,2022,4,Hooghly,1579023,38629651
west-bengal,2022,4,Kolkata,2716412,72501084
west-bengal,2022,4,Koch Bihar,537703,18582684
west-bengal,2022,4,Alipurduar,260586,8648443
west-bengal,2022,4,Paschim Bardhaman,1114822,35773256
west-bengal,2022,4,Nadia,1359420,33853990
west-bengal,2022,4,Birbhum,855236,20950662
west-bengal,2022,4,Purba Medinipur,1346908,38278506
west-bengal,2022,4,Maldah,954892,29023743
west-bengal,2022,4,Darjiling,564562,15982631
west-bengal,2019,1,South Twenty Four Parganas,487180,0
west-bengal,2019,1,Purba Bardhaman,340321,0
west-bengal,2019,1,Uttar Dinajpur,144521,0
west-bengal,2019,1,Kalimpong,10477,0
west-bengal,2019,1,Murshidabad,478812,0
west-bengal,2019,1,Paschim Medinipur,361979,0
west-bengal,2019,1,Dakshin Dinajpur,115269,0
west-bengal,2019,1,Jalpaiguri,92118,0
west-bengal,2019,1,Purulia,190392,0
west-bengal,2019,1,North Twenty Four Parganas,1130983,0
west-bengal,2019,1,Bankura,288329,0
west-bengal,2019,1,Jhargram,53153,0
west-bengal,2019,1,Howrah,410583,0
west-bengal,2019,1,Hooghly,480952,0
west-bengal,2019,1,Kolkata,868126,0
west-bengal,2019,1,Koch Bihar,131010,0
west-bengal,2019,1,Alipurduar,64136,0
west-bengal,2019,1,Paschim Bardhaman,349928,0
west-bengal,2019,1,Nadia,385179,0
west-bengal,2019,1,Birbhum,265201,0
west-bengal,2019,1,Purba Medinipur,389583,0
west-bengal,2019,1,Maldah,266012,0
west-bengal,2019,1,Darjiling,145181,0
west-bengal,2019,2,South Twenty Four Parganas,579599,3430790
west-bengal,2019,2,Purba Bardhaman,387428,2138160
west-bengal,2019,2,Uttar Dinajpur,169472,792182
west-bengal,2019,2,Kalimpong,13066,57126
west-bengal,2019,2,Murshidabad,548604,2725852
west-bengal,2019,2,Paschim Medinipur,411877,2375069
west-bengal,2019,2,Dakshin Dinajpur,131963,505843
west-bengal,2019,2,Jalpaiguri,109309,533784
west-bengal,2019,2,Purulia,212137,946167
west-bengal,2019,2,North Twenty Four Parganas,1312362,9040481
west-bengal,2019,2,Bankura,323010,1640080
west-bengal,2019,2,Jhargram,59993,303906
west-bengal,2019,2,Howrah,480813,2790524
west-bengal,2019,2,Hooghly,557946,3729002
west-bengal,2019,2,Kolkata,1014406,6041911
west-bengal,2019,2,Koch Bihar,153650,755753
west-bengal,2019,2,Alipurduar,76597,365769
west-bengal,2019,2,Paschim Bardhaman,395259,2040604
west-bengal,2019,2,Nadia,447979,2537823
west-bengal,2019,2,Birbhum,300617,1478412
west-bengal,2019,2,Purba Medinipur,448850,2751511
west-bengal,2019,2,Maldah,305773,1715360
west-bengal,2019,2,Darjiling,172085,818092
west-bengal,2019,3,South Twenty Four Parganas,659919,11640483
west-bengal,2019,3,Purba Bardhaman,428350,7257620
west-bengal,2019,3,Uttar Dinajpur,189407,2523533
west-bengal,2019,3,Kalimpong,15312,183357
west-bengal,2019,3,Murshidabad,622422,9294082
west-bengal,2019,3,Paschim Medinipur,455417,8280953
west-bengal,2019,3,Dakshin Dinajpur,146051,1806053
west-bengal,2019,3,Jalpaiguri,122923,1806874
west-bengal,2019,3,Purulia,230836,3683732
west-bengal,2019,3,North Twenty Four Parganas,1478650,33572269
west-bengal,2019,3,Bankura,353058,6715391
west-bengal,2019,3,Jhargram,65500,1116758
west-bengal,2019,3,Howrah,540552,9743134
west-bengal,2019,3,Hooghly,624518,13191323
west-bengal,2019,3,Kolkata,1138965,22126534
west-bengal,2019,3,Koch Bihar,172002,2433275
west-bengal,2019,3,Alipurduar,85888,1176861
west-bengal,2019,3,Paschim Bardhaman,438438,7691224
west-bengal,2019,3,Nadia,502635,8909989
west-bengal,2019,3,Birbhum,331414,5342422
west-bengal,2019,3,Purba Medinipur,504142,9655511
west-bengal,2019,3,Maldah,340720,5661227
west-bengal,2019,3,Darjiling,196103,2746406
west-bengal,2019,4,South Twenty Four Parganas,741375,13581616
west-bengal,2019,4,Purba Bardhaman,488492,12735066
west-bengal,2019,4,Uttar Dinajpur,215655,3217032
west-bengal,2019,4,Kalimpong,17771,221386
west-bengal,2019,4,Murshidabad,750671,13929731
west-bengal,2019,4,Paschim Medinipur,520047,14232700
west-bengal,2019,4,Dakshin Dinajpur,167751,2758745
west-bengal,2019,4,Jalpaiguri,138687,2180913
west-bengal,2019,4,Purulia,269243,9311848
west-bengal,2019,4,North Twenty Four Parganas,1638605,37515458
west-bengal,2019,4,Bankura,417129,17405204
west-bengal,2019,4,Jhargram,75434,2033647
west-bengal,2019,4,Howrah,597553,10870618
west-bengal,2019,4,Hooghly,694972,16121357
west-bengal,2019,4,Kolkata,1238698,23803601
west-bengal,2019,4,Koch Bihar,196016,3117183
west-bengal,2019,4,Alipurduar,96583,1467355
west-bengal,2019,4,Paschim Bardhaman,492425,11527025
west-bengal,2019,4,Nadia,571859,12713222
west-bengal,2019,4,Birbhum,380115,11005862
west-bengal,2019,4,Purba Medinipur,573088,14094860
west-bengal,2019,4,Maldah,383514,7234930
west-bengal,2019,4,Darjiling,219375,3247254
west-bengal,2021,1,South Twenty Four Parganas,1202229,21591489
west-bengal,2021,1,Purba Bardhaman,736414,12509473
west-bengal,2021,1,Uttar Dinajpur,364508,6914186
west-bengal,2021,1,Kalimpong,34881,525429
west-bengal,2021,1,Murshidabad,1166975,18555993
west-bengal,2021,1,Paschim Medinipur,800530,15570980
west-bengal,2021,1,Dakshin Dinajpur,262176,3213720
west-bengal,2021,1,Jalpaiguri,241123,4313032
west-bengal,2021,1,Purulia,406012,6414833
west-bengal,2021,1,North Twenty Four Parganas,2491076,53434882
west-bengal,2021,1,Bankura,604485,9129830
west-bengal,2021,1,Jhargram,115812,2140829
west-bengal,2021,1,Howrah,940133,17584219
west-bengal,2021,1,Hooghly,1046242,19808381
west-bengal,2021,1,Kolkata,1823074,39347629
west-bengal,2021,1,Koch Bihar,345201,5796542
west-bengal,2021,1,Alipurduar,167837,3103865
west-bengal,2021,1,Paschim Bardhaman,738540,14154334
west-bengal,2021,1,Nadia,893107,16082294
west-bengal,2021,1,Birbhum,558494,8668586
west-bengal,2021,1,Purba Medinipur,884605,18408378
west-bengal,2021,1,Maldah,613320,12880352
west-bengal,2021,1,Darjiling,372025,6683418
west-bengal,2021,2,South Twenty Four Parganas,1286588,19344293
west-bengal,2021,2,Purba Bardhaman,787970,12128849
west-bengal,2021,2,Uttar Dinajpur,392388,8184990
west-bengal,2021,2,Kalimpong,37523,1223459
west-bengal,2021,2,Murshidabad,1248602,16530655
west-bengal,2021,2,Paschim Medinipur,856640,16201033
west-bengal,2021,2,Dakshin Dinajpur,281433,3959456
west-bengal,2021,2,Jalpaiguri,259321,5783835
west-bengal,2021,2,Purulia,435131,8843358
west-bengal,2021,2,North Twenty Four Parganas,2660664,37899453
west-bengal,2021,2,Bankura,646486,11202278
west-bengal,2021,2,Jhargram,124122,3321057
west-bengal,2021,2,Howrah,1004570,12452653
west-bengal,2021,2,Hooghly,1117731,15432239
west-bengal,2021,2,Kolkata,1944113,23924834
west-bengal,2021,2,Koch Bihar,370813,7542282
west-bengal,2021,2,Alipurduar,180350,4356938
west-bengal,2021,2,Paschim Bardhaman,789026,10545670
west-bengal,2021,2,Nadia,955428,13665885
west-bengal,2021,2,Birbhum,597952,8372476
west-bengal,2021,2,Purba Medinipur,946277,15491958
west-bengal,2021,2,Maldah,658282,12664071
west-bengal,2021,2,Darjiling,398569,6269744
west-bengal,2021,3,South Twenty Four Parganas,1383020,23765288
west-bengal,2021,3,Purba Bardhaman,847622,15020358
west-bengal,2021,3,Uttar Dinajpur,425320,10453927
west-bengal,2021,3,Kalimpong,40581,1787640
west-bengal,2021,3,Murshidabad,1342984,21103271
west-bengal,2021,3,Paschim Medinipur,922218,20226812
west-bengal,2021,3,Dakshin Dinajpur,304201,4804545
west-bengal,2021,3,Jalpaiguri,280624,7690594
west-bengal,2021,3,Purulia,469472,11407463
west-bengal,2021,3,North Twenty Four Parganas,2852030,47835815
west-bengal,2021,3,Bankura,695804,14483541
west-bengal,2021,3,Jhargram,133927,4306987
west-bengal,2021,3,Howrah,1077467,15417318
west-bengal,2021,3,Hooghly,1198858,18451061
west-bengal,2021,3,Kolkata,2078360,32297893
west-bengal,2021,3,Koch Bihar,401546,9466032
west-bengal,2021,3,Alipurduar,195128,5854359
west-bengal,2021,3,Paschim Bardhaman,845830,13640640
west-bengal,2021,3,Nadia,1026795,16684700
west-bengal,2021,3,Birbhum,644407,10749052
west-bengal,2021,3,Purba Medinipur,1017925,18619093
west-bengal,2021,3,Maldah,710699,15940220
west-bengal,2021,3,Darjiling,428460,8582057
west-bengal,2021,4,South Twenty Four Parganas,1477679,33158928
west-bengal,2021,4,Purba Bardhaman,905950,20699909
west-bengal,2021,4,Uttar Dinajpur,457144,14085762
west-bengal,2021,4,Kalimpong,43545,1088538
west-bengal,2021,4,Murshidabad,1435266,31219092
west-bengal,2021,4,Paschim Medinipur,985745,25743693
west-bengal,2021,4,Dakshin Dinajpur,326436,5709265
west-bengal,2021,4,Jalpaiguri,301033,8625183
west-bengal,2021,4,Purulia,502535,12106891
west-bengal,2021,4,North Twenty Four Parganas,3043008,77513355
west-bengal,2021,4,Bankura,743262,15470528
west-bengal,2021,4,Jhargram,143344,3651690
west-bengal,2021,4,Howrah,1150144,27801657
west-bengal,2021,4,Hooghly,1278850,30173908
west-bengal,2021,4,Kolkata,2213659,56212627
west-bengal,2021,4,Koch Bihar,430468,11678868
west-bengal,2021,4,Alipurduar,209348,5997603
west-bengal,2021,4,Paschim Bardhaman,902608,25084418
west-bengal,2021,4,Nadia,1096767,26521254
west-bengal,2021,4,Birbhum,689824,15475854
west-bengal,2021,4,Purba Medinipur,1087362,29634241
west-bengal,2021,4,Maldah,762717,23166785
west-bengal,2021,4,Darjiling,457833,11515790
west-bengal,2020,1,South Twenty Four Parganas,820857,13296644
west-bengal,2020,1,Purba Bardhaman,535655,9064338
west-bengal,2020,1,Uttar Dinajpur,244309,3676444
west-bengal,2020,1,Kalimpong,20625,265454
west-bengal,2020,1,Murshidabad,830132,11493177
west-bengal,2020,1,Paschim Medinipur,572195,11239784
west-bengal,2020,1,Dakshin Dinajpur,185263,2194988
west-bengal,2020,1,Jalpaiguri,156901,2417059
west-bengal,2020,1,Purulia,295685,4935551
west-bengal,2020,1,North Twenty Four Parganas,1789973,35287689
west-bengal,2020,1,Bankura,456100,8602495
west-bengal,2020,1,Jhargram,83390,1492453
west-bengal,2020,1,Howrah,654600,10773200
west-bengal,2020,1,Hooghly,755631,13468675
west-bengal,2020,1,Kolkata,1336585,23772049
west-bengal,2020,1,Koch Bihar,221552,3352224
west-bengal,2020,1,Alipurduar,108508,1641996
west-bengal,2020,1,Paschim Bardhaman,538224,9466107
west-bengal,2020,1,Nadia,633794,10706723
west-bengal,2020,1,Birbhum,415614,6782790
west-bengal,2020,1,Purba Medinipur,632173,12408061
west-bengal,2020,1,Maldah,427905,7190583
west-bengal,2020,1,Darjiling,245151,3539734
west-bengal,2020,2,South Twenty Four Parganas,919118,14552292
west-bengal,2020,2,Purba Bardhaman,589508,9061515
west-bengal,2020,2,Uttar Dinajpur,276019,4454640
west-bengal,2020,2,Kalimpong,24777,339893
west-bengal,2020,2,Murshidabad,922312,11958874
west-bengal,2020,2,Paschim Medinipur,631931,11093732
west-bengal,2020,2,Dakshin Dinajpur,206420,2259428
west-bengal,2020,2,Jalpaiguri,179668,2859021
west-bengal,2020,2,Purulia,323086,4506366
west-bengal,2020,2,North Twenty Four Parganas,1966125,30663226
west-bengal,2020,2,Bankura,493964,7119253
west-bengal,2020,2,Jhargram,91619,1426586
west-bengal,2020,2,Howrah,732829,10749772
west-bengal,2020,2,Hooghly,833240,14088639
west-bengal,2020,2,Kolkata,1454772,17847613
west-bengal,2020,2,Koch Bihar,254788,4045982
west-bengal,2020,2,Alipurduar,124685,1958735
west-bengal,2020,2,Paschim Bardhaman,588643,8621392
west-bengal,2020,2,Nadia,701101,10567886
west-bengal,2020,2,Birbhum,454807,6254279
west-bengal,2020,2,Purba Medinipur,696243,12407126
west-bengal,2020,2,Maldah,477587,8140001
west-bengal,2020,2,Darjiling,278780,3613081
west-bengal,2020,3,South Twenty Four Parganas,1023020,18223510
west-bengal,2020,3,Purba Bardhaman,639938,10641239
west-bengal,2020,3,Uttar Dinajpur,306778,5262403
west-bengal,2020,3,Kalimpong,28769,404822
west-bengal,2020,3,Murshidabad,1005986,14032076
west-bengal,2020,3,Paschim Medinipur,689466,13083495
west-bengal,2020,3,Dakshin Dinajpur,226578,2694137
west-bengal,2020,3,Jalpaiguri,201715,3494600
west-bengal,2020,3,Purulia,349322,5186788
west-bengal,2020,3,North Twenty Four Parganas,2143943,39918904
west-bengal,2020,3,Bankura,528677,8006307
west-bengal,2020,3,Jhargram,99907,1688252
west-bengal,2020,3,Howrah,804627,13539941
west-bengal,2020,3,Hooghly,906517,17245617
west-bengal,2020,3,Kolkata,1573291,25089057
west-bengal,2020,3,Koch Bihar,287891,4731944
west-bengal,2020,3,Alipurduar,140255,2404447
west-bengal,2020,3,Paschim Bardhaman,637247,10779487
west-bengal,2020,3,Nadia,768633,13198488
west-bengal,2020,3,Birbhum,488395,7070042
west-bengal,2020,3,Purba Medinipur,760873,15424927
west-bengal,2020,3,Maldah,525231,9812697
west-bengal,2020,3,Darjiling,311307,4621651
west-bengal,2020,4,South Twenty Four Parganas,1118649,20403177
west-bengal,2020,4,Purba Bardhaman,688167,11910511
west-bengal,2020,4,Uttar Dinajpur,336911,6111418
west-bengal,2020,4,Kalimpong,32223,482220
west-bengal,2020,4,Murshidabad,1085899,16409710
west-bengal,2020,4,Paschim Medinipur,747114,14811586
west-bengal,2020,4,Dakshin Dinajpur,244088,3027085
west-bengal,2020,4,Jalpaiguri,223198,4091384
west-bengal,2020,4,Purulia,379046,6293502
west-bengal,2020,4,North Twenty Four Parganas,2321888,48635786
west-bengal,2020,4,Bankura,567358,9280342
west-bengal,2020,4,Jhargram,108168,1997333
west-bengal,2020,4,Howrah,875172,16024388
west-bengal,2020,4,Hooghly,977339,19163716
west-bengal,2020,4,Kolkata,1700474,33693299
west-bengal,2020,4,Koch Bihar,319131,5381867
west-bengal,2020,4,Alipurduar,155176,2820482
west-bengal,2020,4,Paschim Bardhaman,688685,13025454
west-bengal,2020,4,Nadia,832891,15442853
west-bengal,2020,4,Birbhum,522435,8227523
west-bengal,2020,4,Purba Medinipur,824961,17526163
west-bengal,2020,4,Maldah,568934,11028591
west-bengal,2020,4,Darjiling,344186,5933529
west-bengal,2018,1,South Twenty Four Parganas,142473,0
west-bengal,2018,1,Purba Bardhaman,119528,0
west-bengal,2018,1,Uttar Dinajpur,50400,0
west-bengal,2018,1,Kalimpong,3090,0
west-bengal,2018,1,Murshidabad,187824,0
west-bengal,2018,1,Paschim Medinipur,127203,0
west-bengal,2018,1,Dakshin Dinajpur,36948,0
west-bengal,2018,1,Jalpaiguri,31035,0
west-bengal,2018,1,Purulia,73427,0
west-bengal,2018,1,North Twenty Four Parganas,396980,0
west-bengal,2018,1,Bankura,110008,0
west-bengal,2018,1,Jhargram,18243,0
west-bengal,2018,1,Howrah,136589,0
west-bengal,2018,1,Hooghly,148033,0
west-bengal,2018,1,Kolkata,306503,0
west-bengal,2018,1,Koch Bihar,41690,0
west-bengal,2018,1,Alipurduar,22238,0
west-bengal,2018,1,Paschim Bardhaman,139310,0
west-bengal,2018,1,Nadia,136396,0
west-bengal,2018,1,Birbhum,94598,0
west-bengal,2018,1,Purba Medinipur,131380,0
west-bengal,2018,1,Maldah,99061,0
west-bengal,2018,1,Darjiling,51832,0
west-bengal,2018,2,South Twenty Four Parganas,214056,0
west-bengal,2018,2,Purba Bardhaman,181944,0
west-bengal,2018,2,Uttar Dinajpur,75017,0
west-bengal,2018,2,Kalimpong,4536,0
west-bengal,2018,2,Murshidabad,276931,0
west-bengal,2018,2,Paschim Medinipur,185542,0
west-bengal,2018,2,Dakshin Dinajpur,56953,0
west-bengal,2018,2,Jalpaiguri,45702,0
west-bengal,2018,2,Purulia,106372,0
west-bengal,2018,2,North Twenty Four Parganas,572438,0
west-bengal,2018,2,Bankura,166700,0
west-bengal,2018,2,Jhargram,27960,0
west-bengal,2018,2,Howrah,198699,0
west-bengal,2018,2,Hooghly,221090,0
west-bengal,2018,2,Kolkata,431481,0
west-bengal,2018,2,Koch Bihar,62711,0
west-bengal,2018,2,Alipurduar,32196,0
west-bengal,2018,2,Paschim Bardhaman,203750,0
west-bengal,2018,2,Nadia,209683,0
west-bengal,2018,2,Birbhum,145905,0
west-bengal,2018,2,Purba Medinipur,195830,0
west-bengal,2018,2,Maldah,144144,0
west-bengal,2018,2,Darjiling,74155,0
west-bengal,2018,3,South Twenty Four Parganas,284988,0
west-bengal,2018,3,Purba Bardhaman,230690,0
west-bengal,2018,3,Uttar Dinajpur,93951,0
west-bengal,2018,3,Kalimpong,6258,0
west-bengal,2018,3,Murshidabad,335935,0
west-bengal,2018,3,Paschim Medinipur,238405,0
west-bengal,2018,3,Dakshin Dinajpur,71362,0
west-bengal,2018,3,Jalpaiguri,60422,0
west-bengal,2018,3,Purulia,131658,0
west-bengal,2018,3,North Twenty Four Parganas,722572,0
west-bengal,2018,3,Bankura,207830,0
west-bengal,2018,3,Jhargram,35579,0
west-bengal,2018,3,Howrah,255445,0
west-bengal,2018,3,Hooghly,280640,0
west-bengal,2018,3,Kolkata,548600,0
west-bengal,2018,3,Koch Bihar,83390,0
west-bengal,2018,3,Alipurduar,42522,0
west-bengal,2018,3,Paschim Bardhaman,251021,0
west-bengal,2018,3,Nadia,262694,0
west-bengal,2018,3,Birbhum,182144,0
west-bengal,2018,3,Purba Medinipur,252759,0
west-bengal,2018,3,Maldah,177439,0
west-bengal,2018,3,Darjiling,95436,0
west-bengal,2018,4,South Twenty Four Parganas,398349,0
west-bengal,2018,4,Purba Bardhaman,290805,0
west-bengal,2018,4,Uttar Dinajpur,121918,0
west-bengal,2018,4,Kalimpong,8428,0
west-bengal,2018,4,Murshidabad,417114,0
west-bengal,2018,4,Paschim Medinipur,304068,0
west-bengal,2018,4,Dakshin Dinajpur,100721,0
west-bengal,2018,4,Jalpaiguri,78152,0
west-bengal,2018,4,Purulia,164599,0
west-bengal,2018,4,North Twenty Four Parganas,946634,0
west-bengal,2018,4,Bankura,249721,0
west-bengal,2018,4,Jhargram,45172,0
west-bengal,2018,4,Howrah,339192,0
west-bengal,2018,4,Hooghly,400360,0
west-bengal,2018,4,Kolkata,721653,0
west-bengal,2018,4,Koch Bihar,110801,0
west-bengal,2018,4,Alipurduar,54157,0
west-bengal,2018,4,Paschim Bardhaman,302594,0
west-bengal,2018,4,Nadia,325690,0
west-bengal,2018,4,Birbhum,228310,0
west-bengal,2018,4,Purba Medinipur,323889,0
west-bengal,2018,4,Maldah,225768,0
west-bengal,2018,4,Darjiling,121183,0
uttar-pradesh,2022,1,Amethi,283285,9549931
uttar-pradesh,2022,1,Siddharthnagar,286990,14567713
uttar-pradesh,2022,1,Auraiya,217723,6484845
uttar-pradesh,2022,1,Sambhal,234926,9010245
uttar-pradesh,2022,1,Kanpur Nagar,1431918,13306305
uttar-pradesh,2022,1,Aligarh,778769,14195820
uttar-pradesh,2022,1,Mahoba,117391,9999168
uttar-pradesh,2022,1,Lucknow,2348173,14805785
uttar-pradesh,2022,1,Sant Kabeer Nagar,220942,4404751
uttar-pradesh,2022,1,Hathras,264734,6198459
uttar-pradesh,2022,1,Budaun,310467,16137282
uttar-pradesh,2022,1,Moradabad,528459,9111603
uttar-pradesh,2022,1,Kushinagar,585162,8878928
uttar-pradesh,2022,1,Baghpat,273913,5613358
uttar-pradesh,2022,1,Shahjahanpur,359822,13459500
uttar-pradesh,2022,1,Muzaffarnagar,510605,11229672
uttar-pradesh,2022,1,Ambedkar Nagar,347805,5487699
uttar-pradesh,2022,1,Bahraich,262870,16665248
uttar-pradesh,2022,1,Jalaun,263573,18544106
uttar-pradesh,2022,1,Rampur,282442,9425506
uttar-pradesh,2022,1,Ballia,548285,7592872
uttar-pradesh,2022,1,Shravasti,68179,5565051
uttar-pradesh,2022,1,Kasganj,182189,5935949
uttar-pradesh,2022,1,Varanasi,1406056,6339961
uttar-pradesh,2022,1,Gautam Buddha Nagar,2822463,19662404
uttar-pradesh,2022,1,Basti,368788,7282881
uttar-pradesh,2022,1,Shamli,217044,5332538
uttar-pradesh,2022,1,Maharajganj,377520,8411383
uttar-pradesh,2022,1,Etawah,286261,9145306
uttar-pradesh,2022,1,Etah,246989,8342531
uttar-pradesh,2022,1,Banda,178647,13262034
uttar-pradesh,2022,1,Bijnor,505579,16218600
uttar-pradesh,2022,1,Hardoi,369745,19000597
